cond;etac;lg;catpri18;COUNT;PERCENT;DURM;MX;MN;SD
1;3;15;5.1.9;25;3.8461538461538463;00:45:12.001000;02:30:00.003000;00:09:59.996000;00:43:58.863000
1;3;15;6.1.3;24;3.692307692307693;02:17:29.999000;03:40:00.002000;00:29:59.997000;00:49:53.475000
1;3;15;0.2.1;22;3.3846153846153846;00:28:38.185000;01:00:00.003000;00:09:59.996000;00:20:04.217000
1;3;15;4.1.1;16;2.4615384615384617;01:11:15.003000;05:30:00.003000;00:09:59.996000;01:22:46.488000
1;3;15;5.3.1;15;2.307692307692308;01:02:39.998000;04:00:00.003000;00:09:59.996000;01:17:02.426000
1;3;15;6.1.7;10;1.5384615384615385;01:21:59.996000;01:59:59.997000;00:09:59.996000;00:32:14.945000
1;3;15;4.2.3;9;1.3846153846153846;01:27:46.668000;02:30:00.003000;00:20:00.001000;00:46:18.486000
1;3;15;3.8.1;7;1.076923076923077;00:11:25.714000;00:20:00.001000;00:09:59.996000;00:03:46.783000
1;3;15;0.3.1;5;0.7692307692307693;00:11:59.997000;00:20:00.001000;00:09:59.996000;00:04:28.324000
1;3;15;6.1.2;4;0.6153846153846154;01:00:00.003000;01:30:00;00:29:59.997000;00:29:26.353000
1;3;15;5.1.1;2;0.3076923076923077;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;15;5.2.9;2;0.3076923076923077;02:50:00.004000;04:20:00.004000;01:20:00.004000;02:07:16.749000
1;3;15;8.1.1;2;0.3076923076923077;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
1;3;16;5.2.1;147;68.69158878504673;01:34:41.629000;03:20:00.001000;00:09:59.996000;00:42:39.401000
1;3;16;5.2.2;44;20.560747663551403;01:32:16.365000;03:49:59.998000;00:09:59.996000;00:54:30.663000
1;3;16;0.2.1;4;1.8691588785046729;00:22:30;00:29:59.997000;00:09:59.996000;00:09:34.456000
1;3;16;4.1.1;4;1.8691588785046729;03:42:30.001000;09:09:59.996000;01:20:00.004000;03:39:45.219000
1;3;16;5.1.3;4;1.8691588785046729;01:50:00.001000;03:29:59.997000;00:49:59.998000;01:13:29.078000
1;3;16;3.8.4;2;0.9345794392523363;01:05:00.001000;01:50:00.001000;00:20:00.001000;01:03:38.379000
1;3;16;5.1.9;2;0.9345794392523363;00:15:00.003000;00:20:00.001000;00:09:59.996000;00:07:04.267000
1;3;16;7.1.1;2;0.9345794392523363;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:28:17.060000
1;3;17;5.1.9;39;90.69767441860466;02:12:33.846000;04:00:00.003000;00:09:59.996000;01:08:37.349000
1;3;17;0.2.1;2;4.651162790697676;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:14:08.526000
1;3;18;5.2.3;47;90.38461538461539;01:01:29.358000;02:50:00.004000;00:09:59.996000;00:40:48.360000
1;3;18;5.2.9;4;7.6923076923076925;00:40:00.002000;01:39:59.996000;00:09:59.996000;00:40:49.492000
1;3;19;5.1.9;44;30.769230769230763;00:59:19.092000;03:40:00.002000;00:09:59.996000;00:50:08.076000
1;3;19;7.3.2;24;16.783216783216783;01:12:55.002000;04:20:00.004000;00:09:59.996000;01:02:05.965000
1;3;19;6.1.4;10;6.9930069930069925;01:43:59.998000;03:00:00;00:29:59.997000;00:55:25.052000
1;3;19;0.2.1;9;6.293706293706293;00:43:20.001000;01:30:00;00:09:59.996000;00:27:50.328000
1;3;19;5.2.9;8;5.594405594405594;01:06:14.996000;02:10:00.002000;00:09:59.996000;00:52:04.898000
1;3;19;3.8.1;7;4.895104895104894;00:38:34.284000;01:20:00.004000;00:20:00.001000;00:23:24.078000
1;3;19;4.1.1;5;3.4965034965034962;01:39:59.996000;03:00:00;00:40:00.002000;00:54:18.835000
1;3;19;7.3.9;5;3.4965034965034962;00:54:00;02:10:00.002000;00:09:59.996000;00:49:17.705000
1;3;19;8.2.1;4;2.797202797202797;01:02:30.002000;01:59:59.997000;00:40:00.002000;00:38:37.326000
1;3;19;3.8.4;3;2.097902097902098;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;19;4.2.3;3;2.097902097902098;00:29:59.997000;00:49:59.998000;00:09:59.996000;00:20:00.001000
1;3;19;5.3.1;3;2.097902097902098;00:29:59.997000;01:09:59.999000;00:09:59.996000;00:34:38.464000
1;3;19;0.3.1;2;1.3986013986013985;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;19;3.4.2;2;1.3986013986013985;00:24:59.999000;00:40:00.002000;00:09:59.996000;00:21:12.793000
1;3;19;3.8.3;2;1.3986013986013985;00:40:00.002000;00:49:59.998000;00:29:59.997000;00:14:08.526000
1;3;19;6.1.1;2;1.3986013986013985;00:54:59.996000;01:00:00.003000;00:49:59.998000;00:07:04.267000
1;3;19;6.1.9;2;1.3986013986013985;00:20:00.001000;00:20:00.001000;00:20:00.001000;00:00:00
1;3;20;4.3.2;653;73.4533183352081;00:53:15.711000;05:39:59.999000;00:09:59.996000;00:28:16.654000
1;3;20;4.3.3;132;14.84814398200225;00:34:28.183000;02:10:00.002000;00:09:59.996000;00:24:09.576000
1;3;20;5.1.9;30;3.3745781777277846;00:24:59.999000;01:20:00.004000;00:09:59.996000;00:18:42.500000
1;3;20;4.1.1;18;2.024746906636671;01:53:20;07:00:00.003000;00:09:59.996000;01:54:28.852000
1;3;20;0.2.1;11;1.2373453318335208;00:38:10.913000;01:50:00.001000;00:09:59.996000;00:35:09.715000
1;3;20;5.2.9;10;1.124859392575928;00:47:00.001000;01:30:00;00:09:59.996000;00:34:39.423000
1;3;20;7.1.1;8;0.8998875140607424;01:27:30.001000;03:00:00;00:29:59.997000;00:48:37.434000
1;3;20;4.3.1;6;0.6749156355455567;01:00:00.003000;01:59:59.997000;00:09:59.996000;00:38:59.228000
1;3;20;3.8.4;5;0.562429696287964;00:40:00.002000;01:59:59.997000;00:09:59.996000;00:45:16.615000
1;3;20;5.1.3;4;0.4499437570303712;00:24:59.999000;00:49:59.998000;00:09:59.996000;00:19:08.913000
1;3;20;5.2.2;3;0.33745781777277833;01:53:20;02:39:59.999000;01:30:00;00:40:24.868000
1;3;20;4.3.9;2;0.2249718785151856;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;20;5.1.1;2;0.2249718785151856;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;21;6.1.1;90;30.303030303030305;00:54:53.335000;04:30:00;00:09:59.996000;00:49:35.288000
1;3;21;3.4.4;45;15.151515151515152;00:32:13.330000;01:59:59.997000;00:09:59.996000;00:26:47.368000
1;3;21;5.1.9;37;12.45791245791246;00:37:34.055000;04:59:59.997000;00:09:59.996000;00:50:34.489000
1;3;21;3.8.1;25;8.417508417508419;01:06:23.999000;03:00:00;00:09:59.996000;00:44:59.335000
1;3;21;4.2.4;16;5.3872053872053876;01:06:14.996000;02:19:59.998000;00:09:59.996000;00:45:17.721000
1;3;21;6.1.2;13;4.377104377104377;00:39:13.847000;01:59:59.997000;00:09:59.996000;00:39:15.350000
1;3;21;3.8.3;12;4.040404040404041;00:35:50.004000;01:20:00.004000;00:09:59.996000;00:20:39.132000
1;3;21;8.1.1;8;2.6936026936026938;00:32:29.996000;01:00:00.003000;00:09:59.996000;00:19:49.236000
1;3;21;0.2.1;6;2.0202020202020203;00:36:40.003000;01:39:59.996000;00:09:59.996000;00:33:15.996000
1;3;21;5.3.1;6;2.0202020202020203;00:35:00.004000;02:10:00.002000;00:09:59.996000;00:47:13.376000
1;3;21;6.1.3;6;2.0202020202020203;00:51:39.997000;01:30:00;00:09:59.996000;00:31:53.112000
1;3;21;4.1.1;5;1.6835016835016836;00:45:59.996000;01:59:59.997000;00:09:59.996000;00:45:36.418000
1;3;21;5.1.4;4;1.3468013468013469;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;21;3.4.3;3;1.0101010101010102;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;21;3.8.4;3;1.0101010101010102;00:49:59.998000;01:50:00.001000;00:09:59.996000;00:52:54.898000
1;3;21;5.2.9;3;1.0101010101010102;01:53:20;02:39:59.999000;01:20:00.004000;00:41:37.997000
1;3;21;4.2.3;2;0.6734006734006734;00:35:00.004000;00:40:00.002000;00:29:59.997000;00:07:04.267000
1;3;21;5.1.1;2;0.6734006734006734;00:49:59.998000;01:30:00;00:09:59.996000;00:56:34.112000
1;3;21;6.1.9;2;0.6734006734006734;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;21;7.3.9;2;0.6734006734006734;00:54:59.996000;01:30:00;00:20:00.001000;00:49:29.844000
1;3;22;6.1.1;173;27.24409448818898;01:15:08.672000;04:39:59.996000;00:09:59.996000;00:57:11.281000
1;3;22;3.4.1;107;16.850393700787404;01:30:33.644000;05:10:00.002000;00:09:59.996000;01:08:05.916000
1;3;22;0.2.1;44;6.929133858267717;00:41:35.457000;03:00:00;00:09:59.996000;00:37:32.232000
1;3;22;6.2.1;43;6.771653543307086;01:50:13.955000;09:00:00;00:09:59.996000;01:48:13.280000
1;3;22;3.4.9;42;6.614173228346456;01:48:20.002000;05:10:00.002000;00:09:59.996000;01:29:19.876000
1;3;22;3.4.4;32;5.039370078740157;00:47:11.250000;03:20:00.001000;00:09:59.996000;00:43:29.712000
1;3;22;6.1.3;23;3.622047244094488;01:23:02.610000;05:19:59.998000;00:09:59.996000;01:38:11.106000
1;3;22;3.4.2;20;3.1496062992125986;00:45:00;01:39:59.996000;00:09:59.996000;00:29:17.393000
1;3;22;5.3.1;20;3.1496062992125986;00:32:29.996000;01:39:59.996000;00:09:59.996000;00:24:02.042000
1;3;22;5.1.9;13;2.047244094488189;00:27:41.541000;01:59:59.997000;00:09:59.996000;00:31:39.798000
1;3;22;3.4.3;12;1.8897637795275593;00:26:39.998000;01:00:00.003000;00:09:59.996000;00:17:13.966000
1;3;22;3.2.3;11;1.7322834645669292;01:33:38.186000;03:29:59.997000;00:09:59.996000;01:16:43.003000
1;3;22;6.1.2;10;1.5748031496062993;00:40:59.998000;01:50:00.001000;00:09:59.996000;00:33:28.981000
1;3;22;3.2.4;9;1.4173228346456692;00:13:20.004000;00:20:00.001000;00:09:59.996000;00:04:59.998000
1;3;22;4.2.9;8;1.2598425196850394;01:17:29.996000;03:00:00;00:09:59.996000;01:15:09.985000
1;3;22;5.2.9;7;1.1023622047244095;02:21:25.716000;04:30:00;00:09:59.996000;01:21:56.445000
1;3;22;6.1.9;7;1.1023622047244095;00:42:51.428000;01:20:00.004000;00:09:59.996000;00:20:35.200000
1;3;22;5.1.1;6;0.9448818897637795;00:46:39.999000;01:39:59.996000;00:09:59.996000;00:42:44.369000
1;3;22;4.1.1;5;0.7874015748031497;01:25:59.998000;01:59:59.997000;01:00:00.003000;00:27:55.711000
1;3;22;3.1.1;4;0.6299212598425197;00:32:29.996000;01:09:59.999000;00:09:59.996000;00:28:43.369000
1;3;22;6.3.1;4;0.6299212598425197;00:15:00.003000;00:29:59.997000;00:09:59.996000;00:09:59.996000
1;3;22;3.5.9;3;0.47244094488188976;01:06:40;01:39:59.996000;00:20:00.001000;00:41:37.997000
1;3;22;3.8.1;3;0.47244094488188976;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;22;5.1.4;3;0.47244094488188976;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
1;3;22;7.1.1;3;0.47244094488188976;00:16:40.002000;00:29:59.997000;00:09:59.996000;00:11:32.824000
1;3;22;8.1.9;3;0.47244094488188976;01:06:40;01:30:00;00:49:59.998000;00:20:48.998000
1;3;22;0.1.1;2;0.31496062992125984;00:40:00.002000;00:40:00.002000;00:40:00.002000;00:00:00
1;3;22;1.1.1;2;0.31496062992125984;01:09:59.999000;01:59:59.997000;00:20:00.001000;01:10:42.637000
1;3;22;3.2.9;2;0.31496062992125984;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;22;3.8.4;2;0.31496062992125984;00:35:00.004000;01:00:00.003000;00:09:59.996000;00:35:21.319000
1;3;22;4.2.4;2;0.31496062992125984;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;22;7.3.2;2;0.31496062992125984;01:30:00;01:30:00;01:30:00;00:00:00
1;3;22;8.1.1;2;0.31496062992125984;00:45:00;01:20:00.004000;00:09:59.996000;00:49:29.844000
1;3;22;8.1.2;2;0.31496062992125984;00:49:59.998000;01:09:59.999000;00:29:59.997000;00:28:17.060000
1;3;23;5.3.1;385;42.58849557522123;01:09:35.064000;06:49:59.998000;00:09:59.996000;01:12:12.217000
1;3;23;0.2.1;99;10.95132743362832;00:30:48.485000;02:10:00.002000;00:09:59.996000;00:23:30.195000
1;3;23;6.1.1;99;10.95132743362832;00:53:19.997000;04:00:00.003000;00:09:59.996000;00:37:06.925000
1;3;23;0.3.1;51;5.6415929203539825;00:12:09.415000;00:29:59.997000;00:09:59.996000;00:05:24.527000
1;3;23;5.1.9;42;4.646017699115045;00:32:51.432000;01:50:00.001000;00:09:59.996000;00:23:11.662000
1;3;23;3.2.4;28;3.0973451327433623;00:16:04.284000;00:40:00.002000;00:09:59.996000;00:08:45.087000
1;3;23;6.1.6;26;2.8761061946902657;00:41:55.380000;01:59:59.997000;00:09:59.996000;00:33:06.492000
1;3;23;8.1.1;26;2.8761061946902657;00:29:59.997000;01:20:00.004000;00:09:59.996000;00:17:39.808000
1;3;23;7.3.2;19;2.101769911504425;01:16:18.949000;02:39:59.999000;00:20:00.001000;00:40:18.353000
1;3;23;0.1.1;17;1.8805309734513276;01:02:56.475000;02:39:59.999000;00:20:00.001000;00:36:31.899000
1;3;23;3.8.3;17;1.8805309734513276;00:28:14.114000;01:09:59.999000;00:09:59.996000;00:17:24.308000
1;3;23;6.2.1;15;1.65929203539823;02:02:40.001000;03:00:00;00:09:59.996000;01:04:04.999000
1;3;23;8.1.2;13;1.4380530973451329;00:53:50.772000;01:09:59.999000;00:29:59.997000;00:13:15.174000
1;3;23;5.1.1;11;1.2168141592920354;00:45:27.276000;02:30:00.003000;00:09:59.996000;00:53:32.819000
1;3;23;3.8.1;8;0.8849557522123894;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;23;6.3.1;7;0.7743362831858407;00:12:51.431000;00:20:00.001000;00:09:59.996000;00:04:52.766000
1;3;23;3.1.1;5;0.5530973451327434;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
1;3;23;3.6.1;5;0.5530973451327434;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;23;6.1.2;5;0.5530973451327434;00:33:59.999000;00:49:59.998000;00:09:59.996000;00:15:09.948000
1;3;23;6.1.4;5;0.5530973451327434;00:40:00.002000;01:09:59.999000;00:09:59.996000;00:25:29.703000
1;3;23;5.1.4;4;0.4424778761061947;00:12:30.004000;00:20:00.001000;00:09:59.996000;00:04:59.998000
1;3;23;8.1.9;4;0.4424778761061947;00:45:00;01:00:00.003000;00:29:59.997000;00:12:54.593000
1;3;23;5.1.5;3;0.331858407079646;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
1;3;23;3.4.4;2;0.22123893805309736;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;23;8.3.1;2;0.22123893805309736;00:45:00;01:00:00.003000;00:29:59.997000;00:21:12.793000
1;3;24;5.3.1;12;23.076923076923077;01:20:50.004000;04:00:00.003000;00:09:59.996000;01:10:07.464000
1;3;24;6.1.1;12;23.076923076923077;00:52:29.997000;01:39:59.996000;00:09:59.996000;00:28:00.100000
1;3;24;6.2.1;11;21.153846153846153;02:10:00.002000;06:09:59.996000;00:09:59.996000;01:38:41.484000
1;3;24;0.2.1;6;11.538461538461538;00:41:40.001000;01:09:59.999000;00:09:59.996000;00:25:37.531000
1;3;24;6.1.6;4;7.6923076923076925;00:35:00.004000;01:39:59.996000;00:09:59.996000;00:43:35.337000
1;3;24;5.1.9;2;3.8461538461538463;01:05:00.001000;01:50:00.001000;00:20:00.001000;01:03:38.379000
1;3;25;6.1.1;2122;39.89471705207745;00:47:29.291000;07:00:00.003000;00:09:59.996000;00:42:16.402000
1;3;25;5.1.9;778;14.626809550667417;00:48:41.340000;06:49:59.998000;00:09:59.996000;00:53:26.460000
1;3;25;3.4.4;589;11.07351005828163;00:26:26.079000;03:00:00;00:09:59.996000;00:22:50.788000
1;3;25;0.2.1;261;4.906937394247039;00:44:22.070000;05:30:00.003000;00:09:59.996000;00:42:44.067000
1;3;25;6.1.3;217;4.079714231998496;01:00:47.004000;04:39:59.996000;00:09:59.996000;01:03:14.221000
1;3;25;5.2.9;150;2.8200789622109417;01:18:59.999000;06:00:00;00:09:59.996000;01:14:16.909000
1;3;25;3.6.9;111;2.086858432036097;01:00:21.620000;04:30:00;00:09:59.996000;00:44:21.146000
1;3;25;1.1.1;106;1.9928557999623988;01:13:52.078000;12:00:00;00:09:59.996000;01:48:58.977000
1;3;25;3.2.4;106;1.9928557999623988;00:19:43.015000;05:39:59.999000;00:09:59.996000;00:44:45.139000
1;3;25;6.1.2;91;1.7108479037413047;00:44:30.330000;02:39:59.999000;00:09:59.996000;00:34:25.452000
1;3;25;3.8.4;89;1.6732468509118257;00:22:14.828000;03:49:59.998000;00:09:59.996000;00:31:12.962000
1;3;25;3.2.5;72;1.353637901861252;00:13:53.337000;00:49:59.998000;00:09:59.996000;00:08:58.125000
1;3;25;4.1.1;69;1.2972363226170331;01:14:38.259000;06:09:59.996000;00:09:59.996000;01:25:33.197000
1;3;25;5.1.1;46;0.8648242150780221;00:48:28.699000;03:49:59.998000;00:09:59.996000;00:54:41.386000
1;3;25;5.3.1;45;0.8460236886632826;00:34:40.002000;01:59:59.997000;00:09:59.996000;00:31:22.647000
1;3;25;3.9.2;39;0.733220530174845;00:49:44.619000;07:00:00.003000;00:09:59.996000;01:16:59.955000
1;3;25;5.1.4;38;0.7144200037601054;00:21:18.945000;01:50:00.001000;00:09:59.996000;00:20:33.360000
1;3;25;3.5.4;31;0.582816318856928;00:35:29.034000;01:39:59.996000;00:09:59.996000;00:27:54.553000
1;3;25;4.3.9;31;0.582816318856928;00:34:30.965000;01:59:59.997000;00:09:59.996000;00:32:32.467000
1;3;25;5.1.3;26;0.4888136867832299;01:12:18.464000;04:09:59.999000;00:09:59.996000;01:22:22.797000
1;3;25;4.3.1;23;0.43241210753901105;01:48:41.740000;05:19:59.998000;00:09:59.996000;01:11:03.054000
1;3;25;7.1.1;20;0.37601052829479226;01:12:59.996000;03:00:00;00:09:59.996000;00:56:06.645000
1;3;25;4.2.9;19;0.3572100018800527;00:32:06.314000;01:59:59.997000;00:09:59.996000;00:27:24.132000
1;3;25;3.4.3;17;0.31960894905057347;00:27:38.820000;01:30:00;00:09:59.996000;00:26:34.935000
1;3;25;0.3.1;15;0.2820078962210942;00:11:59.997000;00:29:59.997000;00:09:59.996000;00:05:36.364000
1;3;25;4.2.5;14;0.26320736980635456;00:25:42.853000;01:39:59.996000;00:09:59.996000;00:27:55.944000
1;3;25;4.3.2;14;0.26320736980635456;01:32:08.572000;03:29:59.997000;00:09:59.996000;00:57:40.199000
1;3;25;3.8.3;13;0.24440684339161495;00:22:18.466000;01:39:59.996000;00:09:59.996000;00:26:11.383000
1;3;25;4.2.4;13;0.24440684339161495;00:17:41.536000;00:49:59.998000;00:09:59.996000;00:11:39.451000
1;3;25;6.1.9;11;0.20680579056213577;01:15:27.274000;03:00:00;00:09:59.996000;00:52:24.865000
1;3;25;8.1.1;11;0.20680579056213577;00:43:38.179000;01:09:59.999000;00:09:59.996000;00:19:07.012000
1;3;25;0.1.1;10;0.18800526414739613;02:39:00.003000;06:49:59.998000;00:09:59.996000;02:05:23.029000
1;3;25;2.2.1;10;0.18800526414739613;01:18:00.003000;03:49:59.998000;00:09:59.996000;01:07:17.818000
1;3;25;1.2.9;9;0.1692047377326565;02:06:40.003000;04:00:00.003000;00:09:59.996000;01:25:00.002000
1;3;25;3.2.3;9;0.1692047377326565;00:25:33.332000;01:09:59.999000;00:09:59.996000;00:20:04.157000
1;3;25;3.8.1;9;0.1692047377326565;00:15:33.336000;01:00:00.003000;00:09:59.996000;00:16:40.002000
1;3;25;7.3.2;9;0.1692047377326565;01:13:19.998000;02:50:00.004000;00:09:59.996000;00:52:54.898000
1;3;25;3.6.1;8;0.1504042113179169;00:53:45.001000;02:10:00.002000;00:09:59.996000;00:52:53.887000
1;3;25;5.2.2;7;0.13160368490317728;01:24:17.139000;02:10:00.002000;00:40:00.002000;00:37:47.784000
1;3;25;6.2.1;7;0.13160368490317728;02:12:51.428000;06:49:59.998000;00:09:59.996000;02:17:55.608000
1;3;25;5.2.5;5;0.09400263207369806;00:47:59.997000;02:30:00.003000;00:09:59.996000;01:00:59.507000
1;3;25;6.3.1;5;0.09400263207369806;00:11:59.997000;00:20:00.001000;00:09:59.996000;00:04:28.324000
1;3;25;7.3.9;5;0.09400263207369806;01:02:00.004000;04:30:00;00:09:59.996000;01:56:16.532000
1;3;25;6.1.5;4;0.07520210565895845;00:49:59.998000;01:00:00.003000;00:40:00.002000;00:11:32.824000
1;3;25;8.1.9;4;0.07520210565895845;00:37:30.003000;01:00:00.003000;00:09:59.996000;00:22:10.413000
1;3;25;8.2.1;4;0.07520210565895845;01:20:00.004000;02:10:00.002000;00:09:59.996000;01:00:00.003000
1;3;25;3.1.1;3;0.05640157924421883;00:20:00.001000;00:29:59.997000;00:09:59.996000;00:09:59.996000
1;3;25;4.2.3;3;0.05640157924421883;01:00:00.003000;02:39:59.999000;00:09:59.996000;01:26:36.156000
1;3;25;5.1.5;3;0.05640157924421883;00:09:59.996000;00:09:59.996000;00:09:59.996000;00:00:00
1;3;25;8.3.1;3;0.05640157924421883;00:49:59.998000;02:10:00.002000;00:09:59.996000;01:09:16.920000
1;3;25;3.4.9;2;0.037601052829479224;00:40:00.002000;01:09:59.999000;00:09:59.996000;00:42:25.586000
1;3;25;9.9.5;2;0.037601052829479224;00:29:59.997000;00:29:59.997000;00:29:59.997000;00:00:00
1;4;01;0.2.1;1083;18.874172185430464;00:32:55.069000;03:00:00;00:09:59.996000;00:21:40.562000
1;4;01;0.3.1;1052;18.333914255838273;00:15:30.796000;01:50:00.001000;00:09:59.996000;00:10:45.443000
1;4;01;0.1.1;909;15.841756709654934;03:15:41.250000;09:00:00;00:09:59.996000;01:41:14.240000
1;4;01;8.2.1;628;10.944579993028931;01:02:48.155000;04:30:00;00:09:59.996000;00:45:50.553000
1;4;01;3.1.1;475;8.27814569536424;00:22:35.365000;02:10:00.002000;00:09:59.996000;00:17:43.489000
1;4;01;5.3.1;255;4.444057162774486;00:58:35.296000;04:00:00.003000;00:09:59.996000;00:40:50.529000
1;4;01;3.2.1;192;3.346113628441966;00:40:31.253000;06:00:00;00:09:59.996000;00:42:48.240000
1;4;01;3.1.2;142;2.474729871035204;00:19:26.201000;01:00:00.003000;00:09:59.996000;00:12:52.200000
1;4;01;8.1.1;121;2.108748692924364;00:37:16.360000;01:59:59.997000;00:09:59.996000;00:23:27.128000
1;4;01;5.1.1;79;1.376786336702684;00:23:02.279000;01:50:00.001000;00:09:59.996000;00:18:58.234000
1;4;01;1.1.1;62;1.0805158591843849;01:34:59.998000;05:30:00.003000;00:09:59.996000;01:10:11.577000
1;4;01;8.1.9;60;1.0456605088881143;00:42:50.003000;01:59:59.997000;00:09:59.996000;00:25:54.794000
1;4;01;3.2.4;50;0.8713837574067619;00:22:59.998000;01:20:00.004000;00:09:59.996000;00:15:25.163000
1;4;01;8.1.2;50;0.8713837574067619;01:04:35.999000;03:00:00;00:09:59.996000;00:42:14.622000
1;4;01;3.4.1;48;0.8365284071104915;01:11:02.501000;03:40:00.002000;00:09:59.996000;00:52:33.695000
1;4;01;5.1.4;44;0.7668177065179506;00:20:40.911000;01:20:00.004000;00:09:59.996000;00:14:22.212000
1;4;01;3.3.1;42;0.73196235622168;00:18:20.002000;01:20:00.004000;00:09:59.996000;00:13:14.189000
1;4;01;3.4.3;37;0.6448239804810039;00:20:48.653000;02:39:59.999000;00:09:59.996000;00:25:38.689000
1;4;01;5.1.2;34;0.5925409550365982;00:23:49.410000;01:30:00;00:09:59.996000;00:24:14.881000
1;4;01;0.3.9;33;0.575113279888463;00:16:03.636000;00:29:59.997000;00:09:59.996000;00:07:02.652000
1;4;01;3.9.1;32;0.5576856047403277;00:19:22.503000;00:49:59.998000;00:09:59.996000;00:11:37.343000
1;4;01;5.1.5;27;0.4705472289996515;00:27:24.443000;01:50:00.001000;00:09:59.996000;00:23:57.238000
1;4;01;3.3.2;25;0.43569187870338094;00:49:12.003000;02:39:59.999000;00:09:59.996000;00:32:46.620000
1;4;01;7.2.9;23;0.40083652840711054;00:53:02.604000;02:39:59.999000;00:09:59.996000;00:37:35.429000
1;4;01;3.2.9;20;0.3485535029627048;00:22:59.998000;01:30:00;00:09:59.996000;00:24:43.808000
1;4;01;7.2.2;20;0.3485535029627048;00:42:00.003000;01:30:00;00:09:59.996000;00:23:58.422000
1;4;01;9.9.5;18;0.3136981526664343;00:37:46.669000;01:00:00.003000;00:09:59.996000;00:15:33.051000
1;4;01;3.4.2;16;0.27884280237016384;00:41:52.503000;02:19:59.998000;00:09:59.996000;00:38:51.202000
1;4;01;4.2.4;16;0.27884280237016384;00:37:30.003000;01:59:59.997000;00:09:59.996000;00:26:27.453000
1;4;01;3.7.1;13;0.22655977692575813;00:28:27.696000;01:00:00.003000;00:09:59.996000;00:18:38.379000
1;4;01;8.3.1;13;0.22655977692575813;00:29:13.842000;01:59:59.997000;00:09:59.996000;00:29:34.172000
1;4;01;3.2.3;11;0.19170442662948764;01:00:54.547000;05:10:00.002000;00:09:59.996000;01:28:08.544000
1;4;01;4.3.2;11;0.19170442662948764;00:20:00.001000;00:49:59.998000;00:09:59.996000;00:14:49.946000
